0.339894 0.094126
0.332289 0.094153
0.324726 0.094138
0.317208 0.094082
0.309736 0.093985
0.302312 0.093846
0.294939 0.093665
0.287618 0.093442
0.280351 0.093179
0.273141 0.092873
0.265989 0.092526
0.258897 0.092139
0.251868 0.091710
0.244902 0.091240
0.238003 0.090729
0.231172 0.090179
0.224410 0.089588
0.217720 0.088957
0.211103 0.088288
0.204562 0.087579
0.198097 0.086832
0.191712 0.086046
0.185406 0.085224
0.179183 0.084364
0.173043 0.083467
0.166989 0.082535
0.161022 0.081567
0.155144 0.080564
0.149355 0.079528
0.143659 0.078458
0.138055 0.077355
0.132546 0.076220
0.127134 0.075054
0.121819 0.073857
0.116602 0.072631
0.111486 0.071375
0.106472 0.070092
0.101560 0.068781
0.096752 0.067443
0.092050 0.066080
0.087454 0.064692
0.082966 0.063280
0.078586 0.061845
0.074316 0.060388
0.070157 0.058909
0.066110 0.057410
0.062176 0.055892
0.058356 0.054355
0.054650 0.052800
0.051060 0.051228
0.047586 0.049640
0.044229 0.048037
0.040990 0.046420
0.037870 0.044789
0.034870 0.043145
0.031989 0.041490
0.029229 0.039824
0.026590 0.038147
0.024074 0.036462
0.021679 0.034767
0.019407 0.033065
0.017259 0.031355
0.015235 0.029639
0.013334 0.027917
0.011558 0.026190
0.009907 0.024458
0.008381 0.022722
0.006980 0.020983
0.005705 0.019241
0.004556 0.017496
0.003533 0.015749
0.002635 0.014001
0.001864 0.012252
0.001219 0.010502
0.000701 0.008751
0.000308 0.007000
0.000042 0.005250
-0.000098 0.003499
-0.000112 0.001749
0.000000 0.000000
0.000237 -0.001737
0.000596 -0.003449
0.001079 -0.005138
0.001685 -0.006801
0.002413 -0.008440
0.003263 -0.010055
0.004236 -0.011644
0.005329 -0.013209
0.006544 -0.014748
0.007879 -0.016262
0.009335 -0.017751
0.010910 -0.019214
0.012605 -0.020651
0.014418 -0.022063
0.016349 -0.023448
0.018397 -0.024807
0.020563 -0.026139
0.022844 -0.027445
0.025242 -0.028724
0.027753 -0.029977
0.030379 -0.031202
0.033119 -0.032399
0.035970 -0.033570
0.038934 -0.034712
0.042008 -0.035827
0.045192 -0.036914
0.048486 -0.037972
0.051887 -0.039003
0.055396 -0.040005
0.059011 -0.040978
0.062732 -0.041923
0.066557 -0.042839
0.070486 -0.043726
0.074517 -0.044584
0.078649 -0.045413
0.082882 -0.046213
0.087214 -0.046983
0.091643 -0.047725
0.096170 -0.048437
0.100793 -0.049120
0.105510 -0.049774
0.110321 -0.050398
0.115225 -0.050994
0.120219 -0.051560
0.125303 -0.052098
0.130477 -0.052606
0.135737 -0.053086
0.141084 -0.053537
0.146516 -0.053959
0.152031 -0.054353
0.157629 -0.054719
0.163307 -0.055057
0.169066 -0.055368
0.174902 -0.055651
0.180816 -0.055907
0.186805 -0.056136
0.192869 -0.056339
0.199005 -0.056516
0.205213 -0.056667
0.211491 -0.056792
0.217837 -0.056893
0.224251 -0.056969
0.230730 -0.057021
0.237274 -0.057049
0.243880 -0.057054
0.250547 -0.057037
0.257274 -0.056997
0.264060 -0.056936
0.270902 -0.056853
0.277799 -0.056750
0.284750 -0.056627
0.291752 -0.056485
0.298806 -0.056324
0.305908 -0.056144
0.313057 -0.055947
0.320252 -0.055733
0.327491 -0.055503
0.334772 -0.055257
0.342094 -0.054996
0.349455 -0.054721
0.356854 -0.054432
0.364288 -0.054130
0.371756 -0.053815
0.379257 -0.053489
0.386788 -0.053151
0.394348 -0.052803
0.401955 -0.052445
0.409645 -0.052072
0.417358 -0.051683
0.425093 -0.051277
0.432846 -0.050855
0.440617 -0.050419
0.448404 -0.049968
0.456204 -0.049504
0.464016 -0.049026
0.471838 -0.048535
0.479668 -0.048033
0.487504 -0.047518
0.495344 -0.046993
0.503186 -0.046458
0.511029 -0.045912
0.518870 -0.045357
0.526707 -0.044794
0.534539 -0.044222
0.542364 -0.043642
0.550179 -0.043055
0.557984 -0.042462
0.565775 -0.041862
0.573551 -0.041256
0.581310 -0.040645
0.589050 -0.040029
0.596770 -0.039409
0.604467 -0.038785
0.612139 -0.038157
0.619784 -0.037526
0.627402 -0.036893
0.634989 -0.036257
0.642544 -0.035620
0.650064 -0.034981
0.657549 -0.034341
0.664996 -0.033700
0.672404 -0.033059
0.679769 -0.032417
0.687092 -0.031776
0.694369 -0.031136
0.701599 -0.030497
0.708780 -0.029858
0.715911 -0.029222
0.722989 -0.028587
0.730013 -0.027954
0.736981 -0.027324
0.743891 -0.026696
0.750742 -0.026072
0.757531 -0.025450
0.764257 -0.024832
0.770919 -0.024218
0.777514 -0.023607
0.784041 -0.023001
0.790499 -0.022399
0.796885 -0.021801
0.803198 -0.021208
0.809436 -0.020621
0.815598 -0.020039
0.821683 -0.019462
0.827688 -0.018890
0.833612 -0.018325
0.839454 -0.017766
0.845211 -0.017213
0.850884 -0.016666
0.856469 -0.016126
0.861966 -0.015593
0.867374 -0.015067
0.872690 -0.014549
0.877914 -0.014037
0.883044 -0.013534
0.888079 -0.013038
0.893017 -0.012550
0.897857 -0.012071
0.902599 -0.011599
0.907240 -0.011137
0.911779 -0.010683
0.916216 -0.010238
0.920549 -0.009802
0.924777 -0.009376
0.928899 -0.008959
0.932914 -0.008552
0.936821 -0.008154
0.940618 -0.007767
0.944305 -0.007390
0.947881 -0.007023
0.951344 -0.006667
0.954695 -0.006322
0.957931 -0.005987
0.961053 -0.005664
0.964059 -0.005352
0.966949 -0.005051
0.969721 -0.004762
0.972375 -0.004485
0.974911 -0.004219
0.977327 -0.003965
0.979623 -0.003724
0.981799 -0.003495
0.983854 -0.003278
0.985786 -0.003073
0.987597 -0.002882
0.989285 -0.002703
0.990849 -0.002537
0.992290 -0.002383
0.993607 -0.002243
0.994800 -0.002116
0.995868 -0.002002
0.996811 -0.001901
0.997628 -0.001814
0.998321 -0.001740
0.998887 -0.001679
0.999328 -0.001632
0.999643 -0.001599
0.999832 -0.001578
0.999895 -0.001572
